      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.000        0     "    0    0    0	## time resolution: 256
    0:00.000        0          0    0    0
    0:00.039       10     N    0    1    0
    0:00.652      167     N    0    1    0
    0:01.266      324     N    0    1    0
    0:01.875      480     N    0    1    0
    0:02.488      637     N    0    1    0
    0:03.066      785     N    0    1    0
    0:03.680      942     N    0    1    0
    0:04.301     1101     N    0    1    0
    0:04.895     1253     N    0    1    0
    0:05.512     1411     N    0    1    0
    0:06.125     1568     N    0    1    0
    0:06.742     1726     N    0    1    0
    0:07.344     1880     N    0    1    0
    0:07.949     2035     N    0    1    0
    0:08.559     2191     N    0    1    0
    0:09.148     2342     N    0    1    0
    0:09.723     2489     N    0    1    0
    0:10.309     2639     N    0    1    0
    0:10.863     2781     N    0    1    0
    0:11.410     2921     N    0    1    0
    0:11.965     3063     N    0    1    0
    0:12.500     3200     N    0    1    0
    0:13.039     3338     N    0    1    0
    0:13.582     3477     N    0    1    0
    0:14.121     3615     N    0    1    0
    0:14.660     3753     N    0    1    0
    0:15.207     3893     N    0    1    0
    0:15.773     4038     N    0    1    0
    0:16.328     4180     N    0    1    0
    0:16.875     4320     N    0    1    0
    0:17.445     4466     N    0    1    0
    0:17.984     4604     N    0    1    0
    0:18.543     4747     N    0    1    0
    0:19.086     4886     N    0    1    0
    0:19.645     5029     N    0    1    0
    0:20.191     5169     N    0    1    0
    0:20.738     5309     N    0    1    0
    0:21.301     5453     N    0    1    0
    0:21.852     5594     N    0    1    0
    0:22.410     5737     N    0    1    0
    0:22.969     5880     N    0    1    0
    0:23.523     6022     N    0    1    0
    0:24.078     6164     N    0    1    0
    0:24.625     6304     N    0    1    0
    0:25.188     6448     N    0    1    0
    0:25.738     6589     N    0    1    0
    0:26.281     6728     N    0    1    0
    0:26.824     6867     N    0    1    0
    0:27.367     7006     N    0    1    0
    0:27.910     7145     N    0    1    0
    0:28.461     7286     N    0    1    0
    0:28.996     7423     N    0    1    0
    0:29.535     7561     N    0    1    0
    0:30.074     7699     N    0    1    0
    0:30.629     7841     N    0    1    0
    0:31.160     7977     N    0    1    0
    0:31.703     8116     N    0    1    0
    0:32.246     8255     N    0    1    0
    0:32.801     8397     N    0    1    0
    0:33.332     8533     N    0    1    0
    0:33.879     8673     N    0    1    0
    0:34.418     8811     N    0    1    0
    0:34.941     8945     N    0    1    0
    0:35.473     9081     N    0    1    0
    0:35.988     9213     N    0    1    0
    0:36.516     9348     N    0    1    0
    0:37.055     9486     N    0    1    0
    0:37.594     9624     N    0    1    0
    0:38.133     9762     N    0    1    0
    0:38.672     9900     N    0    1    0
    0:39.207    10037     N    0    1    0
    0:39.738    10173     N    0    1    0
    0:40.281    10312     N    0    1    0
    0:40.820    10450     N    0    1    0
    0:41.355    10587     N    0    1    0
    0:41.895    10725     N    0    1    0
    0:42.438    10864     N    0    1    0
    0:42.969    11000     N    0    1    0
    0:43.516    11140     N    0    1    0
    0:44.051    11277     N    0    1    0
    0:44.590    11415     N    0    1    0
    0:45.125    11552     N    0    1    0
    0:45.676    11693     N    0    1    0
    0:46.215    11831     N    0    1    0
    0:46.742    11966     N    0    1    0
    0:47.266    12100     N    0    1    0
    0:47.809    12239     N    0    1    0
    0:48.359    12380     N    0    1    0
    0:48.934    12527     N    0    1    0
    0:49.523    12678     N    0    1    0
    0:50.086    12822     N    0    1    0
    0:50.625    12960     N    0    1    0
    0:51.191    13105     N    0    1    0
    0:51.742    13246     N    0    1    0
    0:52.270    13381     N    0    1    0
    0:52.820    13522     N    0    1    0
    0:53.375    13664     N    0    1    0
    0:53.922    13804     N    0    1    0
    0:54.473    13945     N    0    1    0
    0:55.027    14087     N    0    1    0
    0:55.566    14225     N    0    1    0
    0:56.117    14366     N    0    1    0
    0:56.672    14508     N    0    1    0
    0:57.223    14649     N    0    1    0
    0:57.781    14792     N    0    1    0
    0:58.332    14933     N    0    1    0
    0:58.883    15074     N    0    1    0
    0:59.430    15214     N    0    1    0
    0:59.980    15355     N    0    1    0
    1:00.523    15494     N    0    1    0
    1:01.074    15635     N    0    1    0
    1:01.629    15777     N    0    1    0
    1:02.176    15917     N    0    1    0
    1:02.723    16057     N    0    1    0
    1:03.270    16197     N    0    1    0
    1:03.805    16334     N    0    1    0
    1:04.340    16471     N    0    1    0
    1:04.883    16610     N    0    1    0
    1:05.426    16749     N    0    1    0
    1:05.961    16886     N    0    1    0
    1:06.500    17024     N    0    1    0
    1:07.031    17160     N    0    1    0
    1:07.566    17297     N    0    1    0
    1:08.105    17435     N    0    1    0
    1:08.648    17574     N    0    1    0
    1:09.172    17708     N    0    1    0
    1:09.707    17845     N    0    1    0
    1:10.246    17983     N    0    1    0
    1:10.773    18118     N    0    1    0
    1:11.316    18257     N    0    1    0
    1:11.848    18393     N    0    1    0
    1:12.379    18529     N    0    1    0
    1:12.906    18664     N    0    1    0
    1:13.441    18801     N    0    1    0
    1:13.988    18941     N    0    1    0
    1:14.531    19080     N    0    1    0
    1:15.086    19222     N    0    1    0
    1:15.637    19363     N    0    1    0
    1:16.172    19500     N    0    1    0
    1:16.727    19642     N    0    1    0
    1:17.258    19778     N    0    1    0
    1:17.797    19916     N    0    1    0
    1:18.328    20052     N    0    1    0
    1:18.855    20187     N    0    1    0
    1:19.367    20318     N    0    1    0
